timestamp,x,y,z,qx,qy,qz,qw
1670332815.179329,0.697456,-1.09891,-0.0346351,0.64111,-0.369085,0.384836,-0.551956
1670332815.229301,0.697606,-1.10873,-0.0345843,0.638859,-0.372067,0.385425,-0.552153
1670332815.279337,0.698247,-1.11437,-0.0334064,0.637162,-0.374105,0.385545,-0.552652
1670332815.329333,0.699268,-1.11681,-0.0313639,0.635898,-0.375417,0.385306,-0.553385
1670332815.379356,0.699467,-1.11635,-0.0315653,0.635357,-0.375925,0.38479,-0.55402
1670332815.429329,0.699027,-1.11365,-0.0335154,0.635384,-0.375806,0.384058,-0.554578
1670332815.479330,0.697386,-1.11161,-0.035194,0.636234,-0.375866,0.381936,-0.555028
1670332815.529325,0.694832,-1.11008,-0.0366638,0.6377,-0.376056,0.37876,-0.555392
1670332815.579314,0.692392,-1.10552,-0.0387249,0.639148,-0.375613,0.375087,-0.55652
1670332815.629328,0.69003,-1.09865,-0.0412384,0.640576,-0.374677,0.371025,-0.55823
1670332815.679271,0.688269,-1.09075,-0.04192,0.64162,-0.372798,0.367311,-0.560739
1670332815.729297,0.686968,-1.08203,-0.0411645,0.642359,-0.37017,0.363857,-0.563877
1670332815.779322,0.685276,-1.07285,-0.0391072,0.643001,-0.367441,0.361218,-0.566621
1670332815.829294,0.683293,-1.06332,-0.036077,0.643569,-0.364638,0.359194,-0.569067
1670332815.879314,0.679289,-1.05356,-0.0366553,0.64401,-0.361958,0.3575,-0.571341
1670332815.929344,0.673725,-1.04361,-0.040025,0.644352,-0.359374,0.356062,-0.573481
1670332815.979412,0.668262,-1.02903,-0.0439545,0.644642,-0.356536,0.355052,-0.575549
1670332816.029329,0.662892,-1.01094,-0.0483031,0.644887,-0.353513,0.354374,-0.577554
1670332816.079299,0.658571,-0.989409,-0.0502057,0.645723,-0.350557,0.353594,-0.578898
1670332816.129283,0.655095,-0.965128,-0.0501452,0.647033,-0.347656,0.352733,-0.57971
1670332816.179286,0.64813,-0.942392,-0.0551122,0.647869,-0.345539,0.351863,-0.58057
1670332816.229305,0.638481,-0.920844,-0.0639487,0.648341,-0.344027,0.350989,-0.581468
1670332816.279328,0.630132,-0.896063,-0.070958,0.647817,-0.343524,0.351692,-0.581925
1670332816.329332,0.622805,-0.868757,-0.0765286,0.64651,-0.343811,0.353632,-0.582033
1670332816.379311,0.616988,-0.836471,-0.088294,0.643565,-0.344488,0.356189,-0.583337
1670332816.429353,0.612358,-0.800142,-0.105065,0.639282,-0.345471,0.359236,-0.585592
1670332816.479267,0.60209,-0.765144,-0.115257,0.636064,-0.345452,0.360537,-0.588301
1670332816.529302,0.587155,-0.731078,-0.120091,0.633709,-0.344614,0.360413,-0.591402
1670332816.579303,0.575429,-0.696035,-0.121647,0.632277,-0.341982,0.360414,-0.594454
1670332816.629303,0.56616,-0.660224,-0.120683,0.631548,-0.337961,0.360506,-0.597465
1670332816.679305,0.551401,-0.623682,-0.122709,0.630484,-0.334269,0.361055,-0.600328
1670332816.729369,0.532417,-0.586533,-0.12703,0.62916,-0.330822,0.361953,-0.60308
1670332816.779496,0.519474,-0.546704,-0.127696,0.628193,-0.329353,0.360742,-0.605612
1670332816.829312,0.511257,-0.505108,-0.125551,0.627508,-0.329408,0.357925,-0.607959
1670332816.879349,0.501639,-0.466836,-0.118913,0.626591,-0.330927,0.352598,-0.611184
1670332816.929282,0.490984,-0.431373,-0.1088,0.625466,-0.333563,0.345325,-0.615044
1670332816.979296,0.482967,-0.396745,-0.0992187,0.624899,-0.335189,0.336164,-0.619792
1670332817.029388,0.477025,-0.362796,-0.090025,0.624734,-0.33599,0.325477,-0.625206
1670332817.079298,0.471852,-0.335814,-0.0806366,0.626092,-0.334313,0.313517,-0.630833
1670332817.129471,0.467152,-0.313957,-0.0709896,0.628555,-0.330713,0.300466,-0.636606
1670332817.179307,0.458762,-0.293972,-0.0599986,0.630695,-0.325515,0.290398,-0.64182
1670332817.229326,0.447477,-0.275256,-0.0479162,0.63262,-0.319057,0.282524,-0.646665
1670332817.279307,0.437806,-0.258028,-0.0388716,0.634215,-0.312766,0.275799,-0.651064
1670332817.329268,0.429377,-0.241945,-0.0321709,0.635557,-0.306604,0.269958,-0.655121
1670332817.379307,0.424477,-0.227256,-0.0247689,0.637614,-0.301065,0.263443,-0.658336
1670332817.429314,0.422311,-0.213685,-0.0168292,0.64021,-0.296015,0.256413,-0.660878
1670332817.479308,0.419635,-0.204816,-0.0121989,0.64327,-0.290544,0.24974,-0.662887
1670332817.529387,0.416546,-0.199592,-0.0101317,0.646682,-0.284731,0.243327,-0.664472
1670332817.579304,0.411374,-0.196022,-0.00801222,0.649387,-0.278951,0.238576,-0.666007
1670332817.629278,0.404539,-0.193743,-0.0058537,0.651547,-0.273181,0.235129,-0.667513
1670332817.679291,0.40229,-0.192225,-0.00546748,0.653234,-0.268267,0.232806,-0.66867
1670332817.729273,0.403596,-0.191286,-0.00645234,0.654561,-0.264024,0.231357,-0.669564
1670332817.779301,0.402092,-0.190387,-0.0100013,0.655519,-0.2621,0.230587,-0.669648
1670332817.829311,0.398381,-0.189513,-0.0155619,0.656193,-0.262009,0.230356,-0.669102
1670332817.879269,0.400751,-0.194267,-0.0187761,0.655899,-0.263709,0.229926,-0.668871
1670332817.929418,0.408009,-0.203563,-0.0201282,0.654821,-0.266853,0.229332,-0.668884
1670332817.979331,0.411924,-0.211907,-0.0211703,0.654466,-0.271007,0.23063,-0.667112
1670332818.029314,0.413111,-0.219545,-0.0219661,0.654684,-0.276002,0.233474,-0.663854
1670332818.079308,0.418544,-0.230193,-0.0212849,0.654162,-0.280927,0.2357,-0.661512
1670332818.129272,0.427326,-0.243207,-0.0194427,0.653057,-0.285793,0.237438,-0.659896
1670332818.179340,0.437723,-0.256451,-0.0228473,0.651155,-0.290616,0.240101,-0.658705
1670332818.229309,0.449359,-0.269843,-0.0304169,0.648615,-0.295381,0.243488,-0.657847
1670332818.279306,0.45997,-0.292309,-0.0350755,0.646113,-0.300569,0.247063,-0.656625
1670332818.329363,0.469789,-0.321779,-0.0375041,0.643627,-0.306079,0.250782,-0.655109
1670332818.379297,0.477952,-0.351771,-0.0407796,0.641097,-0.310707,0.255193,-0.653706
1670332818.429337,0.484838,-0.3823,-0.0447271,0.638518,-0.314656,0.260163,-0.652381
1670332818.479295,0.494444,-0.414304,-0.0500413,0.636781,-0.317404,0.263388,-0.651454
1670332818.529247,0.506254,-0.447512,-0.0564583,0.635729,-0.319201,0.265224,-0.650857
1670332818.579294,0.516604,-0.482779,-0.0657025,0.635393,-0.319011,0.265269,-0.651261
1670332818.629327,0.525808,-0.519572,-0.0771124,0.635608,-0.317287,0.263932,-0.652435
1670332818.679339,0.53655,-0.557161,-0.0852882,0.636535,-0.314638,0.263724,-0.652898
1670332818.729563,0.548519,-0.595531,-0.0910262,0.638006,-0.311265,0.264379,-0.652814
1670332818.779301,0.560607,-0.633326,-0.0997051,0.639214,-0.309068,0.265697,-0.652141
1670332818.829315,0.572948,-0.671168,-0.110773,0.640235,-0.307757,0.267546,-0.651002
1670332818.879339,0.584457,-0.711829,-0.116075,0.640979,-0.30839,0.270359,-0.648805
1670332818.929280,0.595288,-0.754635,-0.116855,0.641495,-0.310536,0.273915,-0.645773
1670332818.979274,0.603411,-0.7923,-0.115324,0.640442,-0.314625,0.279099,-0.642611
1670332819.029341,0.609386,-0.826014,-0.111984,0.638129,-0.320216,0.285545,-0.63931
1670332819.079301,0.617772,-0.859861,-0.106645,0.636044,-0.326338,0.294685,-0.634124
1670332819.129350,0.628052,-0.89401,-0.0996567,0.634056,-0.332866,0.30597,-0.62734
1670332819.179313,0.639734,-0.92259,-0.0913616,0.6338,-0.339881,0.317388,-0.618096
1670332819.229249,0.652518,-0.946769,-0.0819789,0.634876,-0.347254,0.328886,-0.606779
1670332819.279341,0.662426,-0.97005,-0.0736924,0.635372,-0.353938,0.340073,-0.596138
1670332819.329329,0.670029,-0.99253,-0.066283,0.6354,-0.360044,0.350954,-0.586061
1670332819.379374,0.674172,-1.00867,-0.0608678,0.633811,-0.365436,0.361335,-0.578081
1670332819.429274,0.675582,-1.01976,-0.0570324,0.630973,-0.370253,0.371286,-0.571781
1670332819.479332,0.678023,-1.03135,-0.0530706,0.627482,-0.373528,0.379923,-0.567804
1670332819.529465,0.681258,-1.04329,-0.0490269,0.623515,-0.375636,0.38756,-0.565618
1670332819.579271,0.682992,-1.0529,-0.0446025,0.619537,-0.378203,0.392017,-0.565207
1670332819.629354,0.683636,-1.06086,-0.0398665,0.615521,-0.381151,0.394142,-0.566135
1670332819.679304,0.686242,-1.06655,-0.0383311,0.612711,-0.384021,0.395466,-0.566322
1670332819.729257,0.690357,-1.07051,-0.0392339,0.610817,-0.38684,0.396185,-0.565946
1670332819.779285,0.69387,-1.07192,-0.0386248,0.610096,-0.3894,0.396108,-0.565021
1670332819.829304,0.696907,-1.07134,-0.0368276,0.610298,-0.391752,0.395405,-0.563668
1670332819.879301,0.698454,-1.06994,-0.0397123,0.60977,-0.39463,0.393424,-0.563618
1670332819.929281,0.698874,-1.06793,-0.0461446,0.608682,-0.397903,0.390469,-0.564547
1670332819.979416,0.699666,-1.06684,-0.0495232,0.607429,-0.400757,0.388134,-0.565487
1670332820.029360,0.700735,-1.06645,-0.0505545,0.60606,-0.403277,0.386286,-0.566429
1670332820.079307,0.700162,-1.06231,-0.0501675,0.605347,-0.404983,0.383916,-0.567585
1670332820.129283,0.698315,-1.05525,-0.0486774,0.605141,-0.40606,0.38114,-0.568904
1670332820.179300,0.700634,-1.04957,-0.0475509,0.605765,-0.405986,0.37693,-0.571094
1670332820.229356,0.706023,-1.0449,-0.0466825,0.606989,-0.405048,0.371649,-0.573914
1670332820.279268,0.7088,-1.03495,-0.0506636,0.609608,-0.403186,0.366994,-0.575443
1670332820.330014,0.709612,-1.02077,-0.0584402,0.613337,-0.400576,0.362728,-0.576008
1670332820.379335,0.711525,-1.00663,-0.0616184,0.616273,-0.397616,0.359058,-0.577223
1670332820.429299,0.71429,-0.992048,-0.0615938,0.618734,-0.394302,0.355691,-0.578946
1670332820.479281,0.716097,-0.977429,-0.0614387,0.621631,-0.391413,0.352596,-0.579696
1670332820.529334,0.717162,-0.96277,-0.061185,0.624866,-0.388851,0.349708,-0.579691
1670332820.579303,0.722656,-0.945875,-0.0632906,0.627915,-0.386942,0.347479,-0.579014
1670332820.629307,0.731485,-0.927269,-0.0671709,0.630832,-0.38552,0.34574,-0.577831
1670332820.679320,0.743314,-0.908906,-0.0707404,0.632035,-0.385281,0.347203,-0.575795
1670332820.729301,0.75746,-0.890748,-0.0740567,0.631903,-0.385956,0.35114,-0.573094
1670332820.779455,0.768672,-0.870353,-0.0760864,0.630359,-0.388511,0.355905,-0.570122
1670332820.829273,0.777468,-0.848434,-0.0770951,0.627709,-0.392488,0.361254,-0.566948
1670332820.879292,0.788117,-0.82451,-0.0731259,0.624752,-0.396704,0.365138,-0.564787
1670332820.929282,0.800199,-0.799086,-0.0652362,0.621566,-0.401094,0.367847,-0.563443
1670332820.979344,0.814988,-0.772645,-0.0607789,0.618104,-0.403361,0.370551,-0.563861
1670332821.029293,0.831883,-0.745483,-0.0590674,0.614437,-0.40393,0.373243,-0.565683
1670332821.079330,0.845979,-0.719811,-0.0585644,0.61352,-0.401656,0.375003,-0.567132
1670332821.131337,0.85837,-0.694354,-0.059018,0.614766,-0.397017,0.376082,-0.568333
1670332821.179326,0.873013,-0.670232,-0.0598595,0.621765,-0.390594,0.371082,-0.568457
1670332821.229275,0.890456,-0.644781,-0.0610771,0.633279,-0.382224,0.361319,-0.567725
1670332821.279242,0.906481,-0.622093,-0.0643913,0.643421,-0.374615,0.349792,-0.568611
1670332821.329282,0.921399,-0.601469,-0.069221,0.652499,-0.367538,0.336909,-0.57066
1670332821.379330,0.932327,-0.58426,-0.0748734,0.658736,-0.363583,0.326652,-0.57199
1670332821.429294,0.940302,-0.569602,-0.0811385,0.662875,-0.36203,0.318431,-0.572829
1670332821.479343,0.950785,-0.555257,-0.0923116,0.666115,-0.362142,0.309557,-0.573862
1670332821.529373,0.963181,-0.541167,-0.10724,0.668639,-0.363531,0.300187,-0.575026
1670332821.579400,0.977428,-0.530244,-0.113764,0.671673,-0.363719,0.291514,-0.575834
1670332821.629314,0.993041,-0.521776,-0.113862,0.675083,-0.362988,0.283388,-0.576363
1670332821.679332,1.01253,-0.513491,-0.119671,0.676934,-0.359887,0.277584,-0.578955
1670332821.729288,1.03493,-0.505393,-0.12987,0.677578,-0.354969,0.273582,-0.583128
1670332821.779295,1.05696,-0.499151,-0.131683,0.679274,-0.349049,0.269784,-0.586488
1670332821.829302,1.07866,-0.494374,-0.126981,0.68177,-0.342347,0.266143,-0.589199
1670332821.879344,1.10245,-0.488853,-0.123875,0.683118,-0.336299,0.264139,-0.592017
1670332821.929452,1.12794,-0.482729,-0.122031,0.683566,-0.330765,0.263426,-0.594927
1670332821.986620,1.15719,-0.474796,-0.119906,0.681307,-0.328517,0.262952,-0.59896
1670332822.029371,1.17916,-0.468426,-0.118304,0.678313,-0.328747,0.262755,-0.602309
1670332822.079244,1.20367,-0.461928,-0.118086,0.675554,-0.330861,0.263717,-0.603831
1670332822.129271,1.22737,-0.456129,-0.119141,0.673349,-0.334403,0.265598,-0.603518
1670332822.179321,1.25406,-0.449778,-0.118191,0.671018,-0.338765,0.268271,-0.602498
1670332822.229315,1.28302,-0.443025,-0.115687,0.668576,-0.34375,0.271547,-0.600919
1670332822.279334,1.31058,-0.436626,-0.115874,0.667111,-0.345031,0.276169,-0.599706
1670332822.329306,1.33703,-0.430495,-0.118162,0.66641,-0.343402,0.281842,-0.59878
1670332822.379328,1.36069,-0.42069,-0.121554,0.665714,-0.339857,0.288363,-0.598473
1670332822.429273,1.38217,-0.408129,-0.125777,0.664994,-0.33486,0.295498,-0.598608
1670332822.479304,1.4147,-0.399497,-0.128414,0.661585,-0.337629,0.303438,-0.596855
1670332822.529326,1.45549,-0.393976,-0.129839,0.656066,-0.346267,0.311946,-0.593605
1670332822.579355,1.48914,-0.380696,-0.131548,0.647814,-0.360239,0.322071,-0.588927
1670332822.629315,1.51669,-0.361412,-0.133573,0.637141,-0.378358,0.333366,-0.582893
1670332822.679261,1.54537,-0.345634,-0.127284,0.631195,-0.388128,0.342169,-0.577815
1670332822.729311,1.57528,-0.332467,-0.114157,0.629255,-0.391263,0.349069,-0.573674
1670332822.779281,1.60279,-0.318569,-0.108141,0.628324,-0.387257,0.353712,-0.574569
1670332822.831234,1.62947,-0.303521,-0.107557,0.628115,-0.377424,0.356739,-0.579448
1670332822.879271,1.64693,-0.289202,-0.106153,0.629745,-0.369444,0.356305,-0.583077
1670332822.929301,1.6598,-0.274018,-0.104049,0.632781,-0.361952,0.353472,-0.586205
1670332822.979304,1.67587,-0.25835,-0.104153,0.634895,-0.356315,0.35115,-0.588763
1670332823.029263,1.69428,-0.242322,-0.105872,0.636341,-0.352053,0.349212,-0.590914
1670332823.079280,1.71386,-0.23202,-0.106888,0.635379,-0.349945,0.346969,-0.594512
1670332823.129358,1.73434,-0.22604,-0.107368,0.632594,-0.349455,0.344491,-0.599193
1670332823.179344,1.75716,-0.216456,-0.110915,0.630322,-0.349699,0.342265,-0.60271
1670332823.229310,1.78176,-0.20416,-0.116762,0.628435,-0.350497,0.340229,-0.605364
1670332823.279266,1.80912,-0.189334,-0.119595,0.627106,-0.350029,0.337274,-0.608658
1670332823.329321,1.83868,-0.172511,-0.120073,0.626199,-0.348565,0.33359,-0.61245
1670332823.379300,1.86693,-0.159926,-0.117804,0.628333,-0.343457,0.329778,-0.615208
1670332823.429349,1.89421,-0.150514,-0.113508,0.632703,-0.335592,0.325842,-0.617165
1670332823.479337,1.9192,-0.141728,-0.113021,0.632501,-0.329792,0.32517,-0.620841
1670332823.529372,1.94252,-0.133382,-0.115371,0.628894,-0.325525,0.326936,-0.625811
1670332823.579325,1.96903,-0.125485,-0.114637,0.623166,-0.325402,0.329997,-0.629984
1670332823.629336,1.99805,-0.117952,-0.111522,0.615752,-0.328483,0.334057,-0.633525
1670332823.679301,2.02176,-0.10894,-0.109945,0.611173,-0.3325,0.337577,-0.633998
1670332823.729300,2.04132,-0.0987264,-0.10958,0.608853,-0.337272,0.340678,-0.632048
1670332823.779302,2.06471,-0.0898411,-0.116393,0.608603,-0.340923,0.342545,-0.629315
1670332823.829271,2.09116,-0.0820258,-0.128967,0.610022,-0.343675,0.34342,-0.625958
1670332823.879336,2.11393,-0.0743435,-0.141082,0.610962,-0.350232,0.345851,-0.62004
1670332823.930367,2.13413,-0.0667093,-0.153076,0.611469,-0.359852,0.349505,-0.61193
1670332823.979435,2.15934,-0.0592905,-0.158634,0.607573,-0.372135,0.356701,-0.604263
1670332824.029268,2.18911,-0.0518427,-0.159799,0.600157,-0.386804,0.3667,-0.596426
1670332824.079296,2.21684,-0.0449018,-0.15732,0.589261,-0.403311,0.37972,-0.588153
1670332824.129389,2.24257,-0.0385567,-0.151982,0.575392,-0.421087,0.394965,-0.579321
1670332824.179282,2.27,-0.0374364,-0.151997,0.563634,-0.436078,0.409114,-0.569893
1670332824.229314,2.29895,-0.0403522,-0.156141,0.553486,-0.448985,0.422494,-0.559969
1670332824.279325,2.31979,-0.0377052,-0.158242,0.544481,-0.460822,0.435136,-0.5494
1670332824.329688,2.33413,-0.030495,-0.158666,0.53633,-0.471853,0.447248,-0.538214
1670332824.379310,2.35096,-0.026084,-0.158675,0.531001,-0.480026,0.456574,-0.528349
1670332824.429321,2.37005,-0.0236423,-0.15837,0.527725,-0.486272,0.464045,-0.519334
1670332824.479302,2.38559,-0.0182375,-0.15783,0.525436,-0.489727,0.47076,-0.512317
1670332824.529272,2.39855,-0.0106209,-0.157115,0.523898,-0.491142,0.476937,-0.506796
1670332824.579259,2.41152,-0.0063674,-0.155313,0.522384,-0.494152,0.481017,-0.501549
1670332824.629262,2.42447,-0.00464865,-0.152708,0.520887,-0.498363,0.48352,-0.496508
1670332824.679304,2.4387,-0.00245249,-0.155261,0.520467,-0.502613,0.484306,-0.491876
1670332824.729329,2.45386,0.000107066,-0.161737,0.520865,-0.50689,0.483785,-0.487559
1670332824.779399,2.46512,0.00221107,-0.166998,0.520765,-0.510336,0.483368,-0.484475
1670332824.829307,2.47335,0.00396131,-0.171307,0.520289,-0.513137,0.483037,-0.482354
1670332824.879303,2.4856,0.00321389,-0.172785,0.518951,-0.515173,0.48281,-0.481852
1670332824.979332,2.51562,-0.0026123,-0.170977,0.514984,-0.516613,0.482816,-0.484552
1670332825.079276,2.54599,-0.00828301,-0.167091,0.512609,-0.512399,0.482656,-0.491652
1670332825.179342,2.57843,-0.00634895,-0.163685,0.51449,-0.501524,0.480372,-0.503008
1670332825.329298,2.62586,0.0071832,-0.163246,0.517779,-0.471968,0.478253,-0.529552
1670332825.429355,2.6578,0.0196393,-0.1532,0.522945,-0.45145,0.468582,-0.550593
1670332825.579442,2.70372,0.0425796,-0.137345,0.529857,-0.429566,0.445065,-0.580207
1670332825.779298,2.75231,0.0970937,-0.146869,0.556409,-0.399192,0.39975,-0.609307
1670332826.029275,2.81996,0.199856,-0.169999,0.594456,-0.365073,0.352411,-0.623819
1670332826.279321,2.9097,0.295199,-0.174036,0.594397,-0.372041,0.34598,-0.623359
1670332826.729333,2.97601,0.514235,-0.135036,0.610179,-0.302838,0.290034,-0.672198
1670332827.279294,2.98671,0.673696,-0.147832,0.649265,-0.180116,0.138362,-0.725858
1670332827.979305,2.88046,0.801442,-0.159927,0.673896,-0.042465,-0.00817646,-0.737559
1670332828.729369,2.61847,0.813825,-0.147316,0.673749,0.0626917,-0.137296,-0.723382
1670332829.529327,2.5735,0.728352,-0.150591,0.655084,0.181743,-0.231507,-0.695873
1670332887.979296,0.508265,-0.178921,0.0772539,0.570485,-0.44722,0.429313,-0.538732
1670332888.029328,0.513903,-0.180741,0.0781795,0.570767,-0.446834,0.429298,-0.538766
1670332888.079263,0.514054,-0.177492,0.0802715,0.57079,-0.446526,0.42938,-0.538931
1670332888.129317,0.510643,-0.170938,0.0831288,0.570644,-0.446267,0.429526,-0.539183
1670332888.179295,0.507264,-0.169691,0.0832571,0.570777,-0.445195,0.42995,-0.539591
1670332888.229329,0.503899,-0.171756,0.08168,0.571081,-0.443612,0.430548,-0.540096
1670332888.279296,0.503528,-0.174459,0.0807978,0.57132,-0.442024,0.431321,-0.540528
1670332888.333853,0.50522,-0.177861,0.0803202,0.571534,-0.440286,0.432289,-0.540947
1670332888.379335,0.504609,-0.178834,0.0808136,0.571519,-0.439831,0.432147,-0.541446
1670332888.429333,0.502897,-0.178944,0.0818162,0.571404,-0.439842,0.431503,-0.542072
1670332888.479275,0.499437,-0.180078,0.0847655,0.571466,-0.439197,0.431596,-0.542456
1670332888.529310,0.494866,-0.18186,0.0889492,0.57164,-0.438135,0.432153,-0.542686
1670332888.579311,0.493486,-0.177978,0.0889891,0.57181,-0.437656,0.432293,-0.542783
1670332888.629283,0.494117,-0.170531,0.0864196,0.571977,-0.437544,0.43217,-0.542796
1670332888.679374,0.492782,-0.166818,0.085648,0.57234,-0.437563,0.431582,-0.542865
1670332888.729249,0.490194,-0.165521,0.0860343,0.572825,-0.437666,0.430699,-0.542971
1670332888.779364,0.492549,-0.164578,0.0848774,0.573487,-0.436813,0.430566,-0.543066
1670332888.829274,0.498116,-0.163872,0.0827198,0.574257,-0.435341,0.430922,-0.543152
1670332888.879266,0.498395,-0.16321,0.0831453,0.574724,-0.434612,0.430589,-0.543504
1670332888.929266,0.495179,-0.162577,0.0852783,0.574992,-0.434375,0.429802,-0.544034
